Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,Test size,Train size,_n_gpu,_name_or_path,activation,adafactor,adam_beta1,adam_beta2,adam_epsilon,add_cross_attention,architectures,attention_dropout,auto_find_batch_size,bad_words_ids,bf16,bf16_full_eval,bos_token_id,chunk_size_feed_forward,cross_attention_hidden_size,data_seed,dataloader_drop_last,dataloader_num_workers,dataloader_pin_memory,ddp_bucket_cap_mb,ddp_find_unused_parameters,debug,decoder_start_token_id,deepspeed,dim,disable_tqdm,diversity_penalty,do_eval,do_predict,do_sample,do_train,dropout,early_stopping,encoder_no_repeat_ngram_size,eos_token_id,eval_accumulation_steps,eval_delay,eval_steps,evaluation_strategy,exponential_decay_length_penalty,finetuning_task,forced_bos_token_id,forced_eos_token_id,fp16,fp16_backend,fp16_full_eval,fp16_opt_level,fsdp,fsdp_min_num_params,fsdp_transformer_layer_cls_to_wrap,full_determinism,gradient_accumulation_steps,gradient_checkpointing,greater_is_better,group_by_length,half_precision_backend,hidden_dim,hub_model_id,hub_private_repo,hub_strategy,hub_token,id2label,ignore_data_skip,include_inputs_for_metrics,initializer_range,is_decoder,is_encoder_decoder,jit_mode_eval,label2id,label_names,label_smoothing_factor,learning_rate,length_column_name,length_penalty,load_best_model_at_end,local_rank,log_level,log_level_replica,log_on_each_node,logging_dir,logging_first_step,logging_nan_inf_filter,logging_steps,logging_strategy,lr_scheduler_type,max_grad_norm,max_length,max_position_embeddings,max_steps,metric_for_best_model,min_length,model_type,mp_parameters,n_heads,n_layers,no_cuda,no_repeat_ngram_size,num_beam_groups,num_beams,num_return_sequences,num_train_epochs,optim,output_attentions,output_dir,output_hidden_states,output_scores,overwrite_output_dir,pad_token_id,past_index,per_device_eval_batch_size,per_device_train_batch_size,per_gpu_eval_batch_size,per_gpu_train_batch_size,prediction_loss_only,prefix,problem_type,pruned_heads,push_to_hub,push_to_hub_model_id,push_to_hub_organization,push_to_hub_token,qa_dropout,ray_scope,remove_invalid_values,remove_unused_columns,repetition_penalty,report_to,resume_from_checkpoint,return_dict,return_dict_in_generate,run_name,save_on_each_node,save_steps,save_strategy,save_total_limit,seed,sep_token_id,seq_classif_dropout,sharded_ddp,sinusoidal_pos_embds,skip_memory_metrics,task_specific_params,temperature,tf32,tf_legacy_loss,tie_encoder_decoder,tie_weights_,tie_word_embeddings,tokenizer_class,top_k,top_p,torch_dtype,torchdynamo,torchscript,tpu_metrics_debug,tpu_num_cores,transformers_version,typical_p,use_bfloat16,use_ipex,use_legacy_prediction_loop,vocab_size,warmup_ratio,warmup_steps,weight_decay,xpu_backend,epoch,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,learning_rate,loss,total_flos,train_loss,train_runtime,train_samples_per_second,train_steps_per_second
2022-12-30 15:37:08,33.9min,89baddad745f4d1190c5176df11ab133,worried-sponge-51,JOB,jobs/685980633853472/run/1360701,adz2costas@es.nestle.com,FINISHED,60000,240000,1,distilbert-base-uncased,gelu,False,0.9,0.999,1e-08,False,['DistilBertForMaskedLM'],0.1,False,None,False,False,None,0,None,None,False,0,True,None,None,[],None,None,768,False,0.0,True,False,False,False,0.1,False,0,None,None,0,500,steps,None,None,None,None,False,auto,False,O1,[],0,None,False,1,False,False,False,auto,3072,None,False,every_save,<HUB_TOKEN>,"{0: 'O', 1: 'B-cpe_product', 2: 'B-cpe_vendor', 3: 'B-cpe_version', 4: 'I-cpe_product', 5: 'I-cpe_vendor'}",False,False,0.02,False,False,False,"{'O': 0, 'B-cpe_product': 1, 'B-cpe_vendor': 2, 'B-cpe_version': 3, 'I-cpe_product': 4, 'I-cpe_vendor': 5}",None,0.0,2e-05,length,1.0,True,-1,-1,-1,True,./mvp_job2/runs/Dec30_14-37-04_1230-143045-rf199842-10-139-64-5,False,True,500,steps,linear,1.0,20,512,-1,loss,0,distilbert,,12,6,False,0,1,1,1,100,adamw_hf,False,./mvp_job2,False,False,False,0,-1,64,64,None,None,False,None,None,{},False,None,None,<PUSH_TO_HUB_TOKEN>,0.1,last,False,True,1.0,"['mlflow', 'tensorboard']",None,True,False,./mvp_job2,False,500,steps,None,42,None,0.2,[],False,True,None,1.0,None,False,False,True,True,None,50,1.0,None,None,False,False,None,4.21.2,1.0,False,False,False,30522,0.0,0,0.05,None,5.07,0.0033547836355865,15.3038,3920.603,61.292,0.00001898666666666667,0.0015,8640943058161152,0.007147494429036191,2006.7857,11959.424,186.866
2023-01-03 16:47:24,19.6min,27a1c5dc5fc040a0a6d9c4a9f0cc3dae,invincible-bird-874,JOB,jobs/685980633853472/run/1435386,adz2costas@es.nestle.com,FINISHED,51000,204000,1,distilbert-base-uncased,gelu,False,0.9,0.999,1e-08,False,['DistilBertForMaskedLM'],0.1,False,None,False,False,None,0,None,None,False,0,True,None,None,[],None,None,768,False,0.0,True,False,False,False,0.1,False,0,None,None,0,500,steps,None,None,None,None,False,auto,False,O1,[],0,None,False,1,False,False,False,auto,3072,None,False,every_save,<HUB_TOKEN>,"{0: 'O', 1: 'B-cpe_version'}",False,False,0.02,False,False,False,"{'O': 0, 'B-cpe_version': 1}",None,0.0,2e-05,length,1.0,True,-1,-1,-1,True,./mvp_vers255kdec/runs/Jan03_15-47-19_0103-154411-oqti35k8-10-139-64-6,False,True,500,steps,linear,1.0,20,512,-1,loss,0,distilbert,,12,6,False,0,1,1,1,100,adamw_hf,False,./mvp_vers255kdec,False,False,False,0,-1,64,64,None,None,False,None,None,{},False,None,None,<PUSH_TO_HUB_TOKEN>,0.1,last,False,True,1.0,"['mlflow', 'tensorboard']",None,True,False,./mvp_vers255kdec,False,500,steps,None,42,None,0.2,[],False,True,None,1.0,None,False,False,True,True,None,50,1.0,None,None,False,False,None,4.21.2,1.0,False,False,False,30522,0.0,0,0.01,None,3.61,0.00021216674940660596,13.0081,3920.646,61.27,0.000019278544542032624,0.0002,5146401112804224,0.0008328075828435629,1149.9486,17739.923,277.23
2023-01-03 16:46:43,24.2min,4054869359eb479dad55dc1696977d50,auspicious-ox-59,JOB,jobs/685980633853472/run/1434229,adz2costas@es.nestle.com,FINISHED,51000,204000,1,distilbert-base-uncased,gelu,False,0.9,0.999,1e-08,False,['DistilBertForMaskedLM'],0.1,False,None,False,False,None,0,None,None,False,0,True,None,None,[],None,None,768,False,0.0,True,False,False,False,0.1,False,0,None,None,0,500,steps,None,None,None,None,False,auto,False,O1,[],0,None,False,1,False,False,False,auto,3072,None,False,every_save,<HUB_TOKEN>,"{0: 'O', 1: 'B-cpe_version'}",False,False,0.02,False,False,False,"{'O': 0, 'B-cpe_version': 1}",None,0.0,2e-05,length,1.0,True,-1,-1,-1,True,./mvp_vers255k/runs/Jan03_15-46-37_0103-154339-v7uhn2fb-10-139-64-5,False,True,500,steps,linear,1.0,20,512,-1,loss,0,distilbert,,12,6,False,0,1,1,1,100,adamw_hf,False,./mvp_vers255k,False,False,False,0,-1,64,64,None,None,False,None,None,{},False,None,None,<PUSH_TO_HUB_TOKEN>,0.1,last,False,True,1.0,"['mlflow', 'tensorboard']",None,True,False,./mvp_vers255k,False,500,steps,None,42,None,0.2,[],False,True,None,1.0,None,False,False,True,True,None,50,1.0,None,None,False,False,None,4.21.2,1.0,False,False,False,30522,0.0,0,0.05,None,4.39,0.0004249432240612805,16.5545,3080.74,48.144,0.00001912170639899624,0.0001,6266457476103552,0.0007955716328163232,1421.8056,14347.953,224.222
2023-01-03 16:11:37,14.5min,1c26a7f77a9248a5bcff66cb3e97d3cc,whimsical-bear-483,JOB,jobs/685980633853472/run/1430943,adz2costas@es.nestle.com,FINISHED,50000,200000,1,distilbert-base-uncased,gelu,False,0.9,0.999,1e-08,False,['DistilBertForMaskedLM'],0.1,False,None,False,False,None,0,None,None,False,0,True,None,None,[],None,None,768,False,0.0,True,False,False,False,0.1,False,0,None,None,0,500,steps,None,None,None,None,False,auto,False,O1,[],0,None,False,1,False,False,False,auto,3072,None,False,every_save,<HUB_TOKEN>,"{0: 'O', 1: 'B-cpe_version'}",False,False,0.02,False,False,False,"{'O': 0, 'B-cpe_version': 1}",None,0.0,2e-05,length,1.0,True,-1,-1,-1,True,./mvp_vers250k/runs/Jan03_15-11-33_0103-150527-hgzllmt5-10-139-64-10,False,True,500,steps,linear,1.0,20,512,-1,loss,0,distilbert,,12,6,False,0,1,1,1,100,adamw_hf,False,./mvp_vers250k,False,False,False,0,-1,64,64,None,None,False,None,None,{},False,None,None,<PUSH_TO_HUB_TOKEN>,0.1,last,False,True,1.0,"['mlflow', 'tensorboard']",None,True,False,./mvp_vers250k,False,500,steps,None,42,None,0.2,[],False,True,None,1.0,None,False,False,True,True,None,50,1.0,None,None,False,False,None,4.21.2,1.0,False,False,False,30522,0.0,0,0.05,None,2.72,0.00016068029799498618,12.738,3925.278,61.391,0.000019456,0.0004,3806316763232256,0.0010124488869572388,844.2453,23689.796,370.153
2023-01-02 22:27:29,22.4min,669ae76a0c8f47769293838cc5e78e82,righteous-sloth-888,JOB,jobs/685980633853472/run/1404259,adz2costas@es.nestle.com,FINISHED,40000,160000,1,distilbert-base-uncased,gelu,False,0.9,0.999,1e-08,False,['DistilBertForMaskedLM'],0.1,False,None,False,False,None,0,None,None,False,0,True,None,None,[],None,None,768,False,0.0,True,False,False,False,0.1,False,0,None,None,0,500,steps,None,None,None,None,False,auto,False,O1,[],0,None,False,1,False,False,False,auto,3072,None,False,every_save,<HUB_TOKEN>,"{0: 'O', 1: 'B-cpe_product', 2: 'B-cpe_vendor', 3: 'B-cpe_version', 4: 'I-cpe_product', 5: 'I-cpe_vendor'}",False,False,0.02,False,False,False,"{'O': 0, 'B-cpe_product': 1, 'B-cpe_vendor': 2, 'B-cpe_version': 3, 'I-cpe_product': 4, 'I-cpe_vendor': 5}",None,0.0,2e-05,length,1.0,True,-1,-1,-1,True,./mvp_job250vpk/runs/Jan02_21-27-25_0102-212057-pr5o6o1y-10-139-64-7,False,True,500,steps,linear,1.0,20,512,-1,loss,0,distilbert,,12,6,False,0,1,1,1,10,adamw_hf,False,./mvp_job250vpk,False,False,False,0,-1,64,64,None,None,False,None,None,{},False,None,None,<PUSH_TO_HUB_TOKEN>,0.1,last,False,True,1.0,"['mlflow', 'tensorboard']",None,True,False,./mvp_job250vpk,False,500,steps,None,42,None,0.2,[],False,True,None,1.0,None,False,False,True,True,None,50,1.0,None,None,False,False,None,4.21.2,1.0,False,False,False,30522,0.0,0,0.05,None,5.6,0.0047971224412322044,10.22,3913.884,61.154,0.0000088,0.0008,6351996515950080,0.008411866830927985,1312.5373,1219.013,19.047
2023-01-02 19:24:36,26.0min,0474065cfcb746909a648698dde69264,magnificent-bug-992,JOB,jobs/685980633853472/run/1399331,adz2costas@es.nestle.com,FINISHED,40000,160000,1,distilbert-base-uncased,gelu,False,0.9,0.999,1e-08,False,['DistilBertForMaskedLM'],0.1,False,None,False,False,None,0,None,None,False,0,True,None,None,[],None,None,768,False,0.0,True,False,False,False,0.1,False,0,None,None,0,500,steps,None,None,None,None,False,auto,False,O1,[],0,None,False,1,False,False,False,auto,3072,None,False,every_save,<HUB_TOKEN>,"{0: 'O', 1: 'B-cpe_product', 2: 'B-cpe_vendor', 3: 'B-cpe_version', 4: 'I-cpe_product', 5: 'I-cpe_vendor'}",False,False,0.02,False,False,False,"{'O': 0, 'B-cpe_product': 1, 'B-cpe_vendor': 2, 'B-cpe_version': 3, 'I-cpe_product': 4, 'I-cpe_vendor': 5}",None,0.0,2e-05,length,1.0,True,-1,-1,-1,True,./mvp_job250vp/runs/Jan02_18-24-31_0102-182125-uct07gtm-10-139-64-6,False,True,500,steps,linear,1.0,20,512,-1,loss,0,distilbert,,12,6,False,0,1,1,1,10,adamw_hf,False,./mvp_job250vp,False,False,False,0,-1,64,64,None,None,False,None,None,{},False,None,None,<PUSH_TO_HUB_TOKEN>,0.1,last,False,True,1.0,"['mlflow', 'tensorboard']",None,True,False,./mvp_job250vp,False,500,steps,None,42,None,0.2,[],False,True,None,1.0,None,False,False,True,True,None,50,1.0,None,None,False,False,None,4.21.2,1.0,False,False,False,30522,0.0,0,0.01,None,6.2,0.005127334967255592,10.8549,3684.973,57.578,0.000007600000000000001,0.0004,7030690463711232,0.007723070330196811,1526.7833,1047.955,16.374
2023-01-02 14:36:41,17.8min,b12e6efe4c90429d9b245f696a46602a,angry-dove-609,JOB,jobs/685980633853472/run/1380650,adz2costas@es.nestle.com,FINISHED,40000,160000,1,distilbert-base-uncased,gelu,False,0.9,0.999,1e-08,False,['DistilBertForMaskedLM'],0.1,False,None,False,False,None,0,None,None,False,0,True,None,None,[],None,None,768,False,0.0,True,False,False,False,0.1,False,0,None,None,0,500,steps,None,None,None,None,False,auto,False,O1,[],0,None,False,1,False,False,False,auto,3072,None,False,every_save,<HUB_TOKEN>,"{0: 'O', 1: 'B-cpe_product', 2: 'B-cpe_vendor', 3: 'B-cpe_version', 4: 'I-cpe_product', 5: 'I-cpe_vendor'}",False,False,0.02,False,False,False,"{'O': 0, 'B-cpe_product': 1, 'B-cpe_vendor': 2, 'B-cpe_version': 3, 'I-cpe_product': 4, 'I-cpe_vendor': 5}",None,0.0,2e-05,length,1.0,True,-1,-1,-1,True,./mvp_job4d5/runs/Jan02_13-36-36_0102-133021-cruvm5a9-10-139-64-6,False,True,500,steps,linear,1.0,20,512,-1,loss,0,distilbert,,12,6,False,0,1,1,1,200,adamw_hf,False,./mvp_job4d5,False,False,False,0,-1,32,32,None,None,False,None,None,{},False,None,None,<PUSH_TO_HUB_TOKEN>,0.1,last,False,True,1.0,"['mlflow', 'tensorboard']",None,True,False,./mvp_job4d5,False,500,steps,None,42,None,0.2,[],False,True,None,1.0,None,False,False,True,True,None,50,1.0,None,None,False,False,None,4.21.2,1.0,False,False,False,30522,0.0,0,0.01,None,2.6,0.005654848646372557,14.8274,2697.708,84.303,0.00001974,0.0023,2717568703040256,0.013068576271717366,1039.3944,30787.158,962.099
2023-01-02 13:50:15,13.9min,d6222117587143dcad7d7dafd6a5c25f,funny-boar-614,JOB,jobs/685980633853472/run/1376815,adz2costas@es.nestle.com,FINISHED,40000,160000,1,distilbert-base-uncased,gelu,False,0.9,0.999,1e-08,False,['DistilBertForMaskedLM'],0.1,False,None,False,False,None,0,None,None,False,0,True,None,None,[],None,None,768,False,0.0,True,False,False,False,0.1,False,0,None,None,0,500,steps,None,None,None,None,False,auto,False,O1,[],0,None,False,1,False,False,False,auto,3072,None,False,every_save,<HUB_TOKEN>,"{0: 'O', 1: 'B-cpe_product', 2: 'B-cpe_vendor', 3: 'B-cpe_version', 4: 'I-cpe_product', 5: 'I-cpe_vendor'}",False,False,0.02,False,False,False,"{'O': 0, 'B-cpe_product': 1, 'B-cpe_vendor': 2, 'B-cpe_version': 3, 'I-cpe_product': 4, 'I-cpe_vendor': 5}",None,0.0,2e-05,length,1.0,True,-1,-1,-1,True,./mvp_job415/runs/Jan02_12-50-10_0102-124350-cjgw2yny-10-139-64-4,False,True,500,steps,linear,1.0,20,512,-1,loss,0,distilbert,,12,6,False,0,1,1,1,200,adamw_hf,False,./mvp_job415,False,False,False,0,-1,32,32,None,None,False,None,None,{},False,None,None,<PUSH_TO_HUB_TOKEN>,0.1,last,False,True,1.0,"['mlflow', 'tensorboard']",None,True,False,./mvp_job415,False,500,steps,None,42,None,0.2,[],False,True,None,1.0,None,False,False,True,True,None,50,1.0,None,None,False,False,None,4.21.2,1.0,False,False,False,30522,0.0,0,0.05,None,2,0.006275780498981476,14.9133,2682.173,83.818,0.0000198,0.005,2090094474684672,0.0163982626080513,810.7424,39469.996,1233.437
2023-01-03 15:03:51,4.3min,388b448cf4794ffa9880e274cf598aa4,dazzling-loon-408,JOB,jobs/685980633853472/run/1425396,adz2costas@es.nestle.com,FINISHED,4000,16000,1,distilbert-base-uncased,gelu,False,0.9,0.999,1e-08,False,['DistilBertForMaskedLM'],0.1,False,None,False,False,None,0,None,None,False,0,True,None,None,[],None,None,768,False,0.0,True,False,False,False,0.1,False,0,None,None,0,500,steps,None,None,None,None,False,auto,False,O1,[],0,None,False,1,False,False,False,auto,3072,None,False,every_save,<HUB_TOKEN>,"{0: 'O', 1: 'B-cpe_version'}",False,False,0.02,False,False,False,"{'O': 0, 'B-cpe_version': 1}",None,0.0,2e-05,length,1.0,True,-1,-1,-1,True,./mvp_version20k/runs/Jan03_14-03-46_0103-135835-neggt4s-10-139-64-10,False,True,500,steps,linear,1.0,20,512,-1,loss,0,distilbert,,12,6,False,0,1,1,1,100,adamw_hf,False,./mvp_version20k,False,False,False,0,-1,64,64,None,None,False,None,None,{},False,None,None,<PUSH_TO_HUB_TOKEN>,0.1,last,False,True,1.0,"['mlflow', 'tensorboard']",None,True,False,./mvp_version20k,False,500,steps,None,42,None,0.2,[],False,True,None,1.0,None,False,False,True,True,None,50,1.0,None,None,False,False,None,4.21.2,1.0,False,False,False,30522,0.0,0,0.05,None,12,0.0024767599534243345,1.0645,3757.556,59.182,0.0000176,0,1339945530653184,0.002065418077632785,226.4646,7065.121,110.393
2023-01-02 13:20:50,4.1min,717dd28794874162b1638690c58be431,nebulous-loon-602,JOB,jobs/685980633853472/run/1375396,adz2costas@es.nestle.com,FINISHED,4000,16000,1,distilbert-base-uncased,gelu,False,0.9,0.999,1e-08,False,['DistilBertForMaskedLM'],0.1,False,None,False,False,None,0,None,None,False,0,True,None,None,[],None,None,768,False,0.0,True,False,False,False,0.1,False,0,None,None,0,500,steps,None,None,None,None,False,auto,False,O1,[],0,None,False,1,False,False,False,auto,3072,None,False,every_save,<HUB_TOKEN>,"{0: 'O', 1: 'B-cpe_product', 2: 'B-cpe_vendor', 3: 'B-cpe_version', 4: 'I-cpe_product', 5: 'I-cpe_vendor'}",False,False,0.02,False,False,False,"{'O': 0, 'B-cpe_product': 1, 'B-cpe_vendor': 2, 'B-cpe_version': 3, 'I-cpe_product': 4, 'I-cpe_vendor': 5}",None,0.0,2e-05,length,1.0,True,-1,-1,-1,True,./mvp_job41/runs/Jan02_12-20-45_0102-121818-x0r624mj-10-139-64-4,False,True,500,steps,linear,1.0,20,512,-1,loss,0,distilbert,,12,6,False,0,1,1,1,200,adamw_hf,False,./mvp_job41,False,False,False,0,-1,32,32,None,None,False,None,None,{},False,None,None,<PUSH_TO_HUB_TOKEN>,0.1,last,False,True,1.0,"['mlflow', 'tensorboard']",None,True,False,./mvp_job41,False,500,steps,None,42,None,0.2,[],False,True,None,1.0,None,False,False,True,True,None,50,1.0,None,None,False,False,None,4.21.2,1.0,False,False,False,30522,0.0,0,0.05,None,8,0.033653624355793,1.4657,2729.069,85.283,0.000019200000000000003,0.0027,837130455444096,0.023285176992416383,214.3241,14930.659,466.583
